Waveform ID,P-wave arrrival relative to trigger time (microsecond)
8556,8.5
8557,8.3
8558,5.4
8559,10.7
8560,-0.7
8561,1.1
8562,4.8
8563,7.4
8564,-1.3
8565,3.3
8566,0.3
8567,-1.1
8568,-2.4
8569,-1.2
8570,-1.4
8571,-1.9
8572,0.4
8573,1.2
8574,0.8
8575,0.8
8576,-1.9
8577,-0.9
8578,-3.0
8579,-3.0
8580,-0.3
8581,0.8
8582,-2.7
8583,2.2
8584,0.3
8585,0.6
8586,-1.9
8587,-0.7
8588,-2.6
8589,-3.5
8590,-0.8
8591,0.2
8592,6.4
8593,6.4
8594,0.4
8595,3.3
8596,-1.8
8597,-0.5
8598,2.6
8599,6.3
8600,5.7
8601,8.9
8602,7.5
8603,6.7
8604,-0.5
8605,0.5
8606,4.1
8607,7.0
8608,7.7
8609,1.5
8610,-0.6
8611,0.1
8612,3.6
8613,1.6
8614,3.7
8615,10.4
8616,2.5
8617,3.8
8618,-2.6
8619,2.4
8620,1.4
8621,2.3
8622,4.6
8623,6.4
8624,7.4
8625,-1.5
8626,-2.0
8627,3.0
8628,1.1
8629,8.6
8630,2.9
8631,8.1
8632,-0.5
8633,5.7
8634,1.5
8635,0.1
8636,-0.9
8637,0.1
8638,-1.1
8639,-0.5
8640,2.3
8641,4.5
8642,-4.5
8643,-7.8
8644,-12.0
8645,-9.3
8646,-12.4
8647,-12.0
8648,-8.6
8649,-7.3
8650,5.9
8651,3.9
8652,-0.1
8653,2.7
8654,-1.0
8655,-0.4
8656,2.0
8657,6.0
8658,2.3
8659,0.0
8660,-0.8
8661,0.7
8662,2.3
8663,-0.4
8664,2.6
8665,3.5
8666,6.3
8667,-1.6
8668,-1.9
8669,-1.6
8670,4.0
8671,5.0
8672,6.5
8673,9.0
8674,4.0
8675,4.0
8676,-2.0
8677,2.9
8678,1.3
8679,3.0
8680,4.9
8681,7.9
8682,10.9
8683,4.1
8684,-4.2
8685,1.0
8686,-1.9
8687,7.2
8688,11.0
8689,11.7
8690,-0.9
8691,2.1
8692,4.5
8693,-2.0
8694,3.7
8695,0.0
8696,1.1
8697,3.7
8698,7.0
8699,7.8
8700,3.9
8701,4.3
8702,-1.9
8703,-3.9
8704,0.1
8705,2.0
8706,3.9
8707,3.1
8708,-2.6
8709,1.8
8710,1.5
8711,1.1
8712,4.0
8713,5.5
8714,5.5
8715,8.1
8716,3.2
8717,9.1
8718,-0.2
8719,1.1
8720,4.7
8721,7.1
8722,2.2
8723,1.0
8724,-2.9
8725,1.0
8726,-0.8
8727,-0.4
8728,1.8
8729,5.9
8730,4.7
8731,2.7
8732,-34.2
8733,1.5
8734,-2.2
8735,-1.5
8736,2.2
8737,9.5
8738,1.6
8739,2.3
8740,-2.3
8741,0.4
8742,-1.5
8743,-2.2
8744,1.9
8745,2.5
8746,5.0
8747,-1.2
8748,2.7
8749,-1.2
8750,-0.3
8751,0.5
8752,3.0
8753,0.8
8754,4.6
8755,5.8
8756,2.4
8757,4.8
8758,-0.5
8759,0.0
8760,4.2
8761,6.1
8762,7.5
8763,4.1
8764,-1.7
8765,1.5
8766,3.6
8767,3.5
8768,6.3
8769,12.6
8770,-3.0
8771,-0.5
8772,-7.7
8773,4.8
8774,-2.6
8775,-1.8
8776,-0.6
8777,5.1
8778,6.2
8779,-1.7
8780,-1.7
8781,-1.4
8782,5.4
8783,5.7
8784,7.1
8785,10.0
8786,-18.5
8787,-0.2
8788,-25.1
8789,-0.7
8790,-5.3
8791,-5.9
8792,-0.8
8793,-3.4
8794,1.3
8795,3.1
8796,-2.1
8797,3.1
8798,-0.2
8799,4.0
8800,2.8
8801,9.4
8802,3.6
8803,9.1
8804,1.5
8805,2.3
8806,-1.8
8807,1.2
8808,1.7
8809,1.6
8810,0.7
8811,1.2
8812,-4.3
8813,-0.2
8814,-0.4
8815,3.4
8816,1.8
8817,3.4
8818,1.8
8819,2.1
8820,-1.3
8821,-2.0
8822,-1.3
8823,-0.9
8824,2.3
8825,5.1
8826,5.2
8827,-1.3
8828,-1.9
8829,2.7
8830,1.4
8831,2.2
8832,5.1
8833,7.0
8834,-0.1
8835,-0.1
8836,-0.5
8837,-0.1
8838,1.2
8839,0.7
8840,3.3
8841,4.8
8842,-0.1
8843,-1.2
8844,-2.3
8845,-1.5
8846,-1.2
8847,-1.2
8848,0.6
8849,2.2
8850,3.0
8851,2.6
8852,-1.0
8853,1.2
8854,2.0
8855,-0.7
8856,2.5
8857,5.2
8858,0.7
8859,1.6
8860,-0.3
8861,-4.4
8862,-0.3
8863,-1.4
8864,0.6
8865,2.5
8866,-1.7
8867,-0.1
8868,-1.4
8869,-1.7
8870,-0.1
8871,1.4
8872,2.1
8873,3.8
8874,5.3
8875,2.8
8876,8.8
8877,-0.2
8878,-2.0
8879,-1.9
8880,3.6
8881,5.5
8882,8.1
8883,8.1
8884,10.4
8885,2.4
8886,-0.4
8887,-2.0
8888,0.4
8889,0.3
8890,0.2
8891,3.2
8892,3.4
8893,3.9
8894,-1.4
8895,-2.1
8896,2.4
8897,0.3
8898,1.4
8899,3.3
8900,6.2
8901,2.1
8902,2.1
8903,-1.6
8904,1.2
8905,-6.0
8906,-4.1
8907,-0.1
8908,2.8
8909,0.1
8910,0.9
8911,0.9
8912,-0.6
8913,0.4
8914,0.6
8915,-1.1
8916,1.3
8917,2.0
8918,-1.3
8919,-1.1
8920,-7.4
8921,-2.4
8922,-5.5
8923,2.2
8924,-0.9
8925,2.0
8926,4.6
8927,8.1
8928,-2.4
8929,7.7
8930,-18.8
8931,7.6
8932,8.4
8933,11.6
8934,6.6
8935,15.6
8936,0.6
8937,1.5
8938,-2.0
8939,0.5
8940,1.1
8941,2.6
8942,2.0
8943,1.0
8944,-3.1
8945,-0.1
8946,-4.7
8947,-4.1
8948,-0.2
8949,1.6
8950,6.2
8951,7.2
8952,3.7
8953,4.8
8954,-2.2
8955,-1.3
8956,2.8
8957,5.2
8958,4.1
8959,2.7
8960,-1.9
8961,3.0
8962,1.1
8963,5.4
8964,4.5
8965,9.5
8966,0.5
8967,1.3
8968,-1.6
8969,-0.6
8970,-5.0
8971,-4.8
8972,-1.8
8973,0.6
8974,2.7
8975,-1.5
8976,1.0
8977,1.4
8978,0.9
8979,-1.5
8980,-2.9
8981,-2.5
8982,-0.3
8983,4.8
8984,-2.5
8985,3.1
8986,-2.3
8987,1.4
8988,2.0
8989,6.0
8990,6.7
8991,3.4
8992,-0.4
8993,1.2
8994,3.7
8995,2.9
8996,5.7
8997,13.7
8998,5.9
8999,3.5
9000,0.7
9001,2.1
9002,-3.1
9003,-3.3
9004,0.7
9005,1.8
9006,1.6
9007,1.3
9008,-2.3
9009,0.0
9010,-3.2
9011,-3.3
9012,0.6
9013,7.8
9014,5.2
9015,5.8
9016,1.7
9017,3.4
9018,-1.0
9019,-0.4
9020,3.6
9021,5.6
9022,7.7
9023,-0.2
9024,-1.6
9025,3.8
9026,6.2
9027,6.3
9028,15.3
9029,12.9
9030,0.6
9031,1.3
9032,-3.0
9033,-0.3
9034,-5.2
9035,-3.9
9036,-0.5
9037,1.4
9038,5.2
9039,2.6
9040,-2.5
9041,2.3
9042,-0.1
9043,4.6
9044,0.7
9045,1.3
9046,-1.2
9047,0.0
9048,-1.0
9049,-2.7
9050,-1.0
9051,0.1
9052,5.7
9053,-5.4
9054,-5.9
9055,-5.9
9056,-2.6
9057,0.5
9058,3.6
9059,-12.5
9060,3.3
9061,1.8
9062,-2.5
9063,-2.1
9064,-3.4
9065,-5.3
9066,-1.9
9067,-1.3
9068,9.8
9069,7.7
9070,2.6
9071,4.7
9072,-0.4
9073,0.6
9074,4.7
9075,8.3
9076,4.0
9077,3.7
9078,-1.6
9079,2.1
9080,0.6
9081,0.6
9082,4.0
9083,5.0
9084,1.3
9085,1.5
9086,-0.6
9087,6.8
9088,4.9
9089,1.2
9090,3.0
9091,3.0
9092,4.9
9093,3.8
9094,-1.9
9095,2.6
9096,0.1
9097,1.1
9098,3.0
9099,5.9
9100,3.5
9101,4.2
9102,-1.9
9103,3.1
9104,1.8
9105,3.5
9106,5.7
9107,8.3
9108,3.9
9109,3.8
9110,-3.4
9111,9.2
9112,2.1
9113,6.5
9114,5.7
9115,7.4
9116,0.8
9117,1.7
9118,-2.5
9119,0.8
9120,-1.0
9121,-0.2
9122,1.8
9123,4.6
9124,2.0
9125,-0.3
9126,-2.0
9127,3.1
9128,-1.0
9129,6.0
9130,3.8
9131,6.0
9132,5.9
9133,1.6
9134,-1.3
9135,5.3
9136,5.8
9137,6.6
9138,6.9
9139,8.8
9140,4.1
9141,-1.5
9142,-1.9
9143,2.8
9144,2.4
9145,5.5
9146,6.1
9147,7.9
9148,-1.3
9149,-2.0
9150,-6.3
9151,1.3
9152,-10.1
9153,-8.9
9154,-5.7
9155,-2.0
9156,-3.1
9157,1.1
9158,4.3
9159,-1.9
9160,3.5
9161,-0.7
9162,3.2
9163,3.2
9164,7.5
9165,4.7
9166,2.5
9167,-2.0
9168,3.5
9169,5.1
9170,5.4
9171,7.9
9172,11.3
9173,1.0
9174,0.9
9175,-1.3
9176,0.7
9177,-3.1
9178,-4.6
9179,-0.9
9180,0.4
9181,3.6
9182,2.5
9183,1.4
9184,2.0
9185,-0.7
9186,1.4
9187,3.9
9188,2.2
9189,6.7
9190,2.2
9191,5.0
9192,1.1
9193,-3.6
9194,3.8
9195,-4.5
9196,-6.5
9197,-3.3
9198,-2.9
9199,2.3
9200,-1.3
9201,-1.7
9202,2.7
9203,3.5
9204,3.1
9205,6.1
9206,7.8
9207,7.9
9208,1.5
9209,-1.4
9210,2.4
9211,5.1
9212,5.2
9213,8.0
9214,9.7
9215,7.9
9216,9.9
9217,-0.5
9218,2.3
9219,4.5
9220,6.1
9221,9.1
9222,9.0
9223,0.7
9224,3.4
9225,2.2
9226,3.7
9227,0.5
9228,-1.4
9229,-0.2
9230,-1.7
9231,-1.1
9232,1.9
9233,0.2
9234,0.3
9235,0.9
9236,1.7
9237,-0.3
9238,0.8
9239,-0.6
9240,-2.4
9241,-1.3
9242,-0.3
9243,7.3
9244,3.9
9245,-2.2
9246,19.2
9247,0.9
9248,3.6
9249,4.0
9250,8.6
9251,3.7
9252,5.0
9253,-1.8
9254,4.0
9255,2.8
9256,3.5
9257,5.6
9258,9.6
9259,-0.2
9260,-0.2
9261,-1.8
9262,1.9
9263,5.3
9264,6.0
9265,7.7
9266,10.5
9267,11.5
9268,12.7
9269,-8.2
9270,8.6
9271,-2.1
9272,0.4
9273,3.6
9274,12.1
9275,-4.5
9276,-2.0
9277,-7.8
9278,-3.8
9279,-5.4
9280,-4.7
9281,-2.0
9282,1.6
9283,5.5
9284,6.5
9285,-2.0
9286,4.0
9287,5.3
9288,5.4
9289,8.3
9290,12.7
9291,1.6
9292,1.5
9293,-0.1
9294,-0.5
9295,-5.0
9296,-4.8
9297,-1.0
9298,1.8
9299,3.9
9300,4.4
9301,4.5
9302,5.0
9303,3.3
9304,-1.0
9305,-0.9
9306,-0.8
9307,1.0
9308,1.1
9309,-2.1
9310,0.8
9311,-1.6
9312,-1.7
9313,1.1
9314,2.9
9315,1.6
9316,1.5
9317,-1.9
9318,1.6
9319,-0.4
9320,0.6
9321,2.5
9322,5.1
9323,-0.2
9324,-0.1
9325,-1.7
9326,-0.2
9327,5.5
9328,7.8
9329,8.5
9330,12.9
9331,3.1
9332,8.6
9333,-1.3
9334,2.1
9335,-1.1
9336,-0.3
9337,3.0
9338,6.7
9339,5.6
9340,3.8
9341,1.6
9342,3.9
9343,-2.6
9344,-1.9
9345,1.7
9346,3.7
9347,2.4
9348,-0.1
9349,-0.6
9350,1.1
9351,2.5
9352,1.7
9353,4.2
9354,4.5
9355,-1.1
9356,-0.3
9357,-0.7
9358,0.8
9359,2.1
9360,1.6
9361,4.3
9362,4.9
9363,7.3
9364,6.2
9365,3.4
9366,5.4
9367,-10.5
9368,1.0
9369,-2.1
9370,0.1
9371,-0.1
9372,-4.3
9373,-4.1
9374,4.0
9375,-6.9
9376,-7.9
9377,-6.8
9378,-5.9
9379,0.5
9380,0.6
9381,-1.6
9382,0.2
9383,-2.0
9384,-2.1
9385,1.4
9386,3.9
9387,4.0
9388,1.7
9389,-3.0
9390,-0.4
9391,-1.7
9392,-1.4
9393,1.7
9394,2.0
9395,5.1
9396,1.5
9397,-4.0
9398,1.5
9399,1.8
9400,-1.2
9401,2.8
9402,3.1
9403,0.6
9404,4.9
9405,6.3
9406,1.4
9407,5.8
9408,-0.4
9409,1.5
9410,4.7
9411,5.0
9412,-1.1
9413,-1.1
9414,0.6
9415,1.4
9416,-1.1
9417,0.1
9418,-1.2
9419,-2.7
9420,-0.7
9421,0.4
9422,1.4
9423,1.5
9424,-0.8
9425,1.2
9426,-2.6
9427,-0.6
9428,2.6
9429,1.9
9430,7.4
9431,6.6
9432,4.2
9433,8.8
9434,-0.5
9435,1.1
9436,4.7
9437,7.1
9438,3.0
9439,5.1
9440,2.3
9441,3.0
9442,-2.2
9443,-2.0
9444,2.1
9445,3.9
9446,3.4
9447,-0.3
9448,-3.3
9449,-1.7
9450,-3.9
9451,-4.2
9452,-0.9
9453,-0.3
9454,7.9
9455,7.6
9456,-1.9
9457,1.2
9458,4.5
9459,7.5
9460,7.4
9461,8.0
9462,-0.1
9463,-0.2
9464,-2.7
9465,1.2
9466,-9.0
9467,6.1
9468,8.7
9469,9.6
9470,1.9
9471,4.0
9472,-2.1
9473,3.6
9474,-8.3
9475,3.4
9476,4.0
9477,7.0
9478,-0.3
9479,-0.8
9480,-3.2
9481,-2.3
9482,-4.2
9483,-4.2
9484,-1.4
9485,-0.7
9486,9.2
9487,9.3
9488,4.5
9489,6.9
9490,-2.6
9491,-2.7
9492,1.7
9493,3.3
9494,4.0
9495,2.9
9496,-8.1
9497,-22.0
9498,-0.9
9499,-0.2
9500,2.9
9501,4.3
9502,4.2
9503,4.8
9504,-1.8
9505,3.2
9506,2.9
9507,3.8
9508,5.3
9509,8.3
9510,2.3
9511,4.1
9512,-2.7
9513,2.7
9514,2.5
9515,4.0
9516,5.7
9517,8.9
9518,1.6
9519,-0.9
9520,-0.3
9521,1.0
9522,0.8
9523,0.2
9524,3.6
9525,3.8
9526,-1.5
9527,-1.6
9528,-1.8
9529,-1.6
9530,0.8
9531,2.3
9532,3.4
9533,6.0
9534,6.8
9535,10.1
9536,-9.4
9537,12.5
9538,-0.4
9539,1.3
9540,8.5
9541,5.1
9542,-0.1
9543,-2.9
9544,-0.2
9545,3.5
9546,3.4
9547,6.5
9548,10.5
9549,3.5
9550,5.0
9551,-2.0
9552,5.2
9553,2.7
9554,3.6
9555,5.9
9556,11.1
9557,4.3
9558,2.5
9559,-0.1
9560,2.6
9561,-2.0
9562,-1.4
9563,1.8
9564,4.2
9565,10.2
9566,10.4
9567,0.9
9568,-0.1
9569,-0.7
9570,3.5
9571,5.9
9572,-0.1
9573,8.8
9574,5.5
9575,-1.8
9576,3.2
9577,6.5
9578,5.5
9579,8.5
9580,6.6
9581,-4.1
9582,1.6
9583,-21.1
9584,0.3
9585,-0.6
9586,-1.8
9587,0.8
9588,-1.6
9589,6.0
9590,3.3
9591,-3.0
9592,0.4
9593,1.3
9594,0.9
9595,3.9
9596,6.1
9597,7.0
9598,4.2
9599,-2.0
9600,3.7
9601,5.0
9602,7.9
9603,8.3
9604,9.7
9605,5.1
9606,4.8
9607,0.3
9608,3.5
9609,-0.8
9610,0.5
9611,3.6
9612,5.7
9613,2.5
9614,-1.9
9615,-2.0
9616,3.2
9617,4.2
9618,5.2
9619,7.9
9620,9.0
9621,4.5
9622,7.4
9623,-2.9
9624,2.0
9625,-6.4
9626,0.9
9627,4.6
9628,7.1
9629,1.8
9630,-0.1
9631,-0.9
9632,-1.1
9633,-10.7
9634,3.8
9635,3.8
9636,6.9
9637,8.3
9638,3.9
9639,-1.9
9640,-1.8
9641,2.8
9642,-3.8
9643,3.3
9644,4.9
9645,7.6
9646,10.9
9647,18.7
9648,8.5
9649,8.0
9650,-0.7
9651,5.7
9652,7.0
9653,17.7
9654,7.6
9655,4.3
9656,2.5
9657,2.3
9658,-2.1
9659,-2.9
9660,1.1
9661,2.8
9662,0.0
9663,2.7
9664,-2.7
9665,-1.6
9666,-7.3
9667,-6.2
9668,-2.4
9669,-1.5
9670,2.3
9671,2.6
9672,-2.2
9673,1.3
9674,-2.4
9675,-1.7
9676,0.8
9677,3.8
9678,-0.5
9679,3.5
9680,5.8
9681,-2.0
9682,4.1
9683,4.2
9684,4.1
9685,6.2
9686,14.8
9687,1.0
9688,1.1
9689,-4.1
9690,0.2
9691,-2.5
9692,-1.3
9693,0.9
9694,3.5
9695,3.5
9696,5.3
9697,-2.1
9698,3.7
9699,0.2
9700,4.3
9701,7.8
9702,10.8
9703,5.7
9704,4.2
9705,-0.7
9706,1.6
9707,2.2
9708,1.8
9709,5.5
9710,6.8
9711,1.3
9712,6.9
9713,0.9
9714,6.6
9715,-0.7
9716,1.4
9717,1.4
9718,12.1
9719,-27.3
9720,-26.9
9721,-28.8
9722,-28.3
9723,-28.1
9724,-28.7
9725,-29.1
9726,-28.2
9727,0.3
9728,8.1
9729,-1.7
9730,-1.9
9731,-2.4
9732,2.2
9733,0.3
9734,1.6
9735,2.8
9736,2.6
9737,0.7
9738,0.6
9739,-9.7
9740,0.2
9741,0.3
9742,-1.3
9743,1.9
9744,4.0
9745,0.9
9746,1.8
9747,-0.9
9748,0.4
9749,-5.3
9750,-3.1
9751,0.7
9752,0.9
9753,-2.2
9754,-1.4
9755,-3.9
9756,-2.7
9757,-6.3
9758,-7.2
9759,-3.0
9760,-2.3
9761,5.1
9762,-0.1
9763,-3.0
9764,2.8
9765,-5.0
9766,3.4
9767,5.5
9768,7.5
9769,3.4
9770,2.2
9771,0.5
9772,1.6
9773,-2.9
9774,-4.8
9775,-1.5
9776,0.4
9777,4.5
9778,3.3
9779,-2.4
9780,2.4
9781,-2.0
9782,-0.1
9783,2.2
9784,-11.9
9785,5.8
9786,4.7
9787,0.2
9788,2.9
9789,-1.7
9790,-0.9
9791,2.7
9792,4.3
9793,1.4
9794,-0.2
9795,-4.3
9796,-0.9
9797,-1.8
9798,1.9
9799,1.4
9800,2.9
9801,4.7
9802,-1.7
9803,-3.9
9804,-3.9
9805,1.3
9806,1.1
9807,2.3
9808,1.5
9809,7.5
9810,-0.1
9811,-1.3
9812,-0.2
9813,6.4
9814,7.2
9815,9.4
9816,10.6
9817,7.1
9818,3.5
9819,1.4
9820,3.7
9821,-1.5
9822,0.7
9823,1.3
9824,1.3
9825,0.1
9826,6.0
9827,-2.5
9828,-1.5
9829,-5.1
9830,-5.3
9831,-1.1
9832,1.8
9833,2.9
9834,8.6
9835,0.1
9836,0.1
9837,-0.9
9838,0.1
9839,6.5
9840,6.9
9841,7.6
9842,8.7
9843,4.9
9844,6.6
9845,2.7
9846,4.9
9847,-0.5
9848,0.4
9849,4.4
9850,4.4
9851,-5.6
9852,4.0
9853,-13.0
9854,-1.8
9855,-5.3
9856,-6.7
9857,-3.3
9858,1.3
9859,3.1
9860,1.9
9861,-0.8
9862,0.3
9863,-0.3
9864,1.7
9865,2.7
9866,3.7
9867,12.8
9868,10.9
9869,8.2
9870,9.7
9871,-0.4
9872,0.1
9873,5.8
9874,8.5
9875,-0.4
9876,-1.7
9877,-2.0
9878,-1.7
9879,5.7
9880,5.6
9881,6.7
9882,9.9
9883,-1.6
9884,9.8
9885,5.3
9886,3.8
9887,-2.0
9888,3.9
9889,3.4
9890,3.2
9891,5.7
9892,8.2
9893,2.4
9894,-6.6
9895,-4.3
9896,0.3
9897,-25.5
9898,2.4
9899,3.8
9900,5.2
9901,4.3
9902,0.4
9903,-3.4
9904,-2.1
9905,-2.0
9906,0.9
9907,-4.6
9908,-4.0
9909,1.6
9910,-2.2
9911,-1.7
9912,-1.9
9913,-0.2
9914,5.4
9915,5.1
9916,8.0
9917,11.2
9918,0.5
9919,1.0
9920,-5.3
9921,-1.5
9922,-1.1
9923,-2.6
9924,0.7
9925,1.0
9926,6.0
9927,-5.1
9928,6.6
9929,5.9
9930,9.2
9931,8.5
9932,11.3
9933,6.8
9934,2.5
9935,0.9
9936,-1.8
9937,-0.3
9938,1.6
9939,0.6
9940,2.4
9941,4.9
9942,0.4
9943,-2.6
9944,0.0
9945,4.0
9946,-4.4
9947,-6.2
9948,-0.3
9949,-0.1
9950,4.5
9951,3.4
9952,0.8
9953,2.5
9954,-0.6
9955,0.1
9956,3.5
9957,6.2
9958,3.3
9959,1.8
9960,-2.2
9961,3.4
9962,4.7
9963,4.5
9964,7.7
9965,9.1
9966,6.7
9967,-1.6
9968,-1.9
9969,3.1
9970,5.1
9971,4.9
9972,7.5
9973,5.8
9974,-0.3
9975,-5.8
9976,-3.2
9977,-2.6
9978,-12.9
9979,-2.6
9980,-6.9
9981,-5.8
9982,2.3
9983,4.5
9984,-0.2
9985,3.2
9986,-1.2
9987,0.4
9988,3.6
9989,5.4
9990,7.7
9991,6.7
9992,-1.6
9993,-0.4
9994,5.7
9995,7.9
9996,8.3
9997,10.6
9998,4.2
9999,-7.6
10000,-8.8
10001,-1.2
10002,0.1
10003,-0.1
10004,1.9
10005,2.9
10006,5.1
10007,-0.1
10008,-1.7
10009,4.0
10010,5.7
10011,5.8
10012,8.5
10013,11.5
10014,-0.4
10015,9.6
10016,2.3
10017,-0.2
10018,-1.8
10019,-0.2
10020,2.1
10021,4.0
10022,4.6
10023,9.1
10024,2.5
10025,8.6
10026,-0.1
10027,-1.2
10028,-1.2
10029,-0.1
10030,7.4
10031,4.8
10032,8.6
10033,9.9
10034,4.7
10035,4.8
10036,-2.3
10037,3.5
10038,1.2
10039,3.6
10040,4.5
10041,8.9
10042,3.0
10043,5.3
10044,0.2
10045,4.7
10046,-3.0
10047,1.3
10048,3.0
10049,7.1
10050,2.0
10051,1.7
10052,-0.9
10053,0.5
10054,-0.3
10055,-1.0
10056,1.8
10057,1.9
10058,1.4
10059,0.2
10060,-4.2
10061,-0.6
10062,-4.0
10063,-3.5
10064,-0.1
10065,1.4
10066,5.2
10067,1.7
10068,-1.3
10069,-2.6
10070,-3.0
10071,-3.3
10072,0.1
10073,1.5
10074,4.3
10075,2.1
10076,-2.8
10077,1.7
10078,1.7
10079,1.6
10080,4.4
10081,8.0
10082,0.9
10083,0.3
10084,-0.8
10085,6.1
10086,-1.4
10087,-29.1
10088,0.0
10089,0.2
10090,0.0
10091,6.2
10092,-1.3
10093,3.3
10094,-2.8
10095,1.1
10096,3.1
10097,7.5
10098,2.8
10099,5.4
10100,-0.5
10101,-0.2
10102,-0.5
10103,1.8
10104,5.3
10105,5.9
10106,6.5
10107,7.5
10108,-0.3
10109,-0.7
10110,-3.1
10111,-2.3
10112,-3.0
10113,-3.7
10114,-1.5
10115,-0.1
10116,-0.7
10117,2.7
10118,-1.6
10119,-1.9
10120,2.9
10121,0.5
10122,2.7
10123,4.2
10124,7.2
10125,3.7
10126,5.6
10127,-4.0
10128,2.5
10129,-3.0
10130,0.0
10131,7.5
10132,6.1
10133,0.0
10134,5.0
10135,-1.5
10136,-1.5
10137,-1.8
10138,-1.4
10139,0.5
10140,0.6
10141,2.7
10142,4.1
10143,2.7
10144,2.6
10145,-0.4
10146,0.6
10147,0.8
10148,0.2
10149,3.5
10150,4.2
10151,0.0
10152,-0.9
10153,-3.9
10154,11.8
10155,-7.2
10156,-5.4
10157,-2.2
10158,0.3
10159,5.8
10160,6.3
10161,-1.8
10162,3.8
10163,3.5
10164,4.4
10165,9.0
10166,9.7
10167,6.3
10168,4.8
10169,-2.0
10170,3.4
10171,4.7
10172,4.3
10173,7.7
10174,9.3
10175,1.1
10176,0.6
10177,-0.2
10178,0.3
10179,-2.2
10180,-4.1
10181,-0.5
10182,0.6
10183,9.9
10184,6.3
10185,9.6
10186,9.5
10187,3.0
10188,-2.0
10189,-0.4
10190,0.4
10191,10.7
10192,5.2
10193,7.3
10194,2.4
10195,6.7
10196,-0.2
10197,3.5
10198,5.7
10199,0.0
10200,5.4
10201,3.9
10202,-0.9
10203,3.0
10204,-1.9
10205,-2.3
10206,0.0
10207,0.9
10208,1.9
10209,1.7
10210,-1.0
10211,0.7
10212,0.3
10213,-0.2
10214,3.3
10215,5.0
10216,3.0
10217,11.3
10218,-1.4
10219,-1.4
10220,-1.6
10221,-1.4
10222,5.4
10223,4.4
10224,7.8
10225,9.0
10226,4.4
10227,4.3
10228,1.5
10229,2.6
10230,-2.4
10231,-1.8
10232,2.3
10233,2.8
10234,4.3
10235,1.9
10236,-2.5
10237,1.9
10238,1.6
10239,1.8
10240,4.6
10241,7.5
10242,4.4
10243,4.5
10244,-2.3
10245,3.1
10246,3.6
10247,3.8
10248,6.3
10249,8.0
10250,3.4
10251,2.8
10252,-3.0
10253,1.9
10254,-0.7
10255,-0.1
10256,2.3
10257,4.5
10258,1.9
10259,0.6
10260,-3.1
10261,-1.1
10262,-4.6
10263,-4.5
10264,-1.0
10265,0.6
10266,-4.7
10267,-10.1
10268,-11.5
10269,-10.5
10270,-10.9
10271,-12.3
10272,7.1
10273,-3.2
10274,1.8
10275,0.1
10276,-4.1
10277,-2.2
10278,-3.4
10279,-3.3
10280,0.4
10281,1.9
10282,2.6
10283,4.6
10284,0.6
10285,2.5
10286,-2.6
10287,-2.2
10288,1.9
10289,3.5
10290,7.6
10291,7.7
10292,-1.8
10293,6.1
10294,-2.9
10295,-1.0
10296,3.0
10297,5.1
10298,3.2
10299,6.5
10300,-1.7
10301,3.5
10302,4.7
10303,4.9
10304,7.7
10305,11.0
10306,6.4
10307,3.1
10308,-2.0
10309,1.0
10310,1.3
10311,0.4
10312,4.3
10313,4.4
10314,0.4
10315,1.2
10316,-0.4
10317,-0.8
10318,0.2
10319,-1.9
10320,0.5
10321,1.2
10322,2.9
10323,4.2
10324,6.1
10325,2.3
10326,4.2
10327,-0.5
10328,-0.1
10329,3.8
10330,5.7
10331,9.4
10332,2.2
10333,1.6
10334,-1.9
10335,3.5
10336,2.5
10337,3.8
10338,6.3
10339,10.1
10340,-1.1
10341,-0.3
10342,-1.9
10343,-1.4
10344,-2.8
10345,-5.9
10346,-2.8
10347,-2.5
10348,0.8
10349,4.3
10350,-8.4
10351,2.4
10352,-2.3
10353,-2.1
10354,1.9
10355,3.7
10356,1.9
10357,0.6
10358,-0.9
10359,0.3
10360,0.9
10361,-0.3
10362,3.1
10363,3.7
10364,2.7
10365,-0.6
10366,-1.6
10367,2.8
10368,-0.2
10369,1.1
10370,4.0
10371,3.4
10372,7.0
10373,7.6
10374,3.6
10375,1.0
10376,-0.4
10377,1.1
10378,2.0
10379,2.6
10380,5.8
10381,6.6
10382,-2.9
10383,-1.7
10384,-1.4
10385,-1.8
10386,-1.4
10387,0.6
10388,0.5
10389,3.0
10390,8.3
10391,7.3
10392,5.1
10393,-1.3
10394,3.3
10395,8.1
10396,10.0
10397,10.1
10398,10.9
10399,10.1
10400,10.6
10401,6.3
10402,8.8
10403,-0.5
10404,2.1
10405,5.6
10406,8.5
10407,1.0
10408,0.9
10409,-2.7
10410,0.1
10411,-4.1
10412,-3.7
10413,-0.9
10414,0.6
10415,6.2
10416,5.1
10417,3.3
10418,6.3
10419,-3.3
10420,-4.0
10421,-0.4
10422,4.0
10423,6.5
10424,2.8
10425,-0.6
10426,0.3
10427,4.6
10428,2.9
10429,5.8
10430,11.6
10431,6.4
10432,6.7
10433,2.6
10434,6.0
10435,-0.8
10436,2.3
10437,4.4
10438,6.7
10439,3.9
10440,-0.4
10441,-2.4
10442,-1.2
10443,-4.5
10444,-5.2
10445,-1.8
10446,-0.6
10447,-0.5
10448,3.6
10449,1.9
10450,-3.0
10451,0.0
10452,0.2
10453,-0.5
10454,3.6
10455,5.0
